Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0,0,0,0
0.153717192,0,0,0
0.307434384,0,0,0
0.461151589,0,0,0
0.614868767,0,0,0
0.768585973,0,0,0
0.922303178,0,0,0
1.07602038,0,0,0
1.22973753,0,0,0
1.3834548,0,0,0
1.53717195,0,0,0
1.69088921,0,0,0
1.84460636,0,0,0
1.99832351,0,0,0
2.15204077,0,0,0
2.30575803,0,0,0
2.45947507,0,0,0
2.61319233,0,0,0
2.76690959,0,0,0
2.92062685,0,0,0
3.07434389,0,0,0
3.22806115,0,0,0
3.38177841,0,0,0
3.53549545,0,0,0
3.68921271,0,0,0
3.84292997,0,0,0
3.99664701,0,0,0
4.1503645,0,0,0
4.30408154,0,0,0
4.45779857,0,0,0
4.61151606,0,0,0
4.7652331,0,0,0
4.91895014,0,0,0
5.07266762,0,0,0
5.22638466,0,0,0
5.3801017,0,0,0
5.53381918,0,0,0
5.68753622,0,0,0
5.8412537,0,0,0
5.99497074,0,0,0
6.14868778,0,0,0
6.30240526,0,0,0
6.4561223,0,0,0
6.60983934,0,0,0
6.76355683,0,0,0
6.91727386,0,0,0
7.0709909,0,0,0
7.22470839,0,0,0
7.37842543,0,0,0
7.53214291,0,0,0
7.68585995,0,0,0
7.83957699,0,0,0
7.99329403,0,0,0
8.14701107,0,0,0
8.30072899,0,0,0
8.45444603,0,0,0
8.60816307,0,0,0
8.76188011,0,0,0
8.91559715,0,0,0
9.06931508,0,0,0
9.22303212,0,0,0
9.37674915,0,0,0
9.53046619,0,0,0
9.68418323,0,0,0
9.83790027,0,0,0
9.9916182,0,0,0
10.1453352,0,0,0
10.2990523,0,0,0
10.4527693,0,0,0
10.6064864,0,0,0
10.7602034,0,0,0
10.9139213,0,0,0
11.0676384,0,0,0
11.2213554,0,0,0
11.3750724,0,0,0
11.5287895,0,0,0
11.6825074,0,0,0
11.8362244,0,0,0
11.9899415,0,0,0
12.1436585,0,0,0
12.2973756,0,0,0
12.4510926,0,0,0
12.6048105,0,0,0
12.7585276,0,0,0
12.9122446,0,0,0
13.0659616,0,0,0
13.2196787,0,0,0
13.3733957,0,0,0
13.5271137,0,0,0
13.6808307,0,0,0
13.8345477,0,0,0
13.9882648,0,0,0
14.1419818,0,0,0
14.2956997,0,0,0
14.4494168,0,0,0
14.6031338,0,0,0
14.7568509,0,0,0
14.9105688,0,0,0
15.0642858,0,0,0
15.2180029,0,0,0
15.3717199,0,0,0
15.5254369,0,0,0
15.679154,0,0,0
15.832871,0,0,0
15.9865881,0,0,0
16.1403051,0,0,0
16.2940221,0,0,0
16.4477409,0,0,0
16.601458,0,0,0
16.755175,0,0,0
16.9088921,0,0,0
17.0626091,0,0,0
17.2163261,0,0,0
17.3700432,0,0,0
17.5237602,0,0,0
17.6774773,0,0,0
17.8311943,0,0,0
17.9849113,0,0,0
18.1386302,0,0,0
18.2923472,0,0,0
18.4460642,0,0,0
18.5997813,0,0,0
18.7534983,0,0,0
18.9072153,0,0,0
19.0609324,0,0,0
19.2146494,0,0,0
19.3683665,0,0,0
19.5220835,0,0,0
19.6758005,0,0,0
19.8295176,0,0,0
19.9832364,0,0,0
20.1369534,0,0,0
20.2906705,0,0,0
20.4443875,0,0,0
20.5981046,0,0,0
20.7518216,0,0,0
20.9055386,0,0,0
21.0592557,0,0,0
21.2129727,0,0,0
21.3666898,0,0,0
21.5204068,0,0,0
21.6741256,0,0,0
21.8278426,0,0,0
21.9815597,0,0,0
22.1352767,0,0,0
22.2889938,0,0,0
22.4427108,0,0,0
22.5964278,0,0,0
22.7501449,0,0,0
22.9038619,0,0,0
23.057579,0,0,0
23.211296,0,0,0
23.3650148,0,0,0
23.5187319,0,0,0
23.6724489,0,0,0
23.8261659,0,0,0
23.979883,0,0,0
24.1336,0,0,0
24.287317,0,0,0
24.4410341,0,0,0
24.5947511,0,0,0
24.7484682,0,0,0
24.9021852,0,0,0
