Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0,0,0,0
0.134459319,0,0,0
0.268918637,0,0,0
0.40337797,0,0,0
0.537837275,0,0,0
0.672296607,0,0,0
0.80675594,0,0,0
0.941215217,0,0,0
1.07567455,0,0,0
1.21013388,0,0,0
1.34459321,0,0,0
1.47905255,0,0,0
1.61351188,0,0,0
1.74797121,0,0,0
1.88243043,0,0,0
2.01688977,0,0,0
2.1513491,0,0,0
2.28580843,0,0,0
2.42026776,0,0,0
2.5547271,0,0,0
2.68918643,0,0,0
2.82364576,0,0,0
2.95810509,0,0,0
3.09256443,0,0,0
3.22702376,0,0,0
3.36148309,0,0,0
3.49594242,0,0,0
3.63040176,0,0,0
3.76486087,0,0,0
3.89932042,0,0,0
4.03377953,0,0,0
4.16823909,0,0,0
4.3026982,0,0,0
4.43715775,0,0,0
4.57161686,0,0,0
4.70607642,0,0,0
4.84053553,0,0,0
4.97499508,0,0,0
5.10945419,0,0,0
5.24391375,0,0,0
5.37837286,0,0,0
5.51283241,0,0,0
5.64729152,0,0,0
5.78175108,0,0,0
5.91621019,0,0,0
6.05066974,0,0,0
6.18512885,0,0,0
6.31958841,0,0,0
6.45404752,0,0,0
6.58850663,0,0,0
6.72296618,0,0,0
6.85742529,0,0,0
6.99188485,0,0,0
7.12634396,0,0,0
7.26080351,0,0,0
7.39526262,0,0,0
7.52972174,0,0,0
7.66418129,0,0,0
7.79864084,0,0,0
7.9331004,0,0,0
8.06755907,0,0,0
8.20201862,0,0,0
8.33647817,0,0,0
8.47093773,0,0,0
8.6053964,0,0,0
8.73985595,0,0,0
8.8743155,0,0,0
9.00877506,0,0,0
9.14323373,0,0,0
9.27769328,0,0,0
9.41215283,0,0,0
9.54661239,0,0,0
9.68107106,0,0,0
9.81553061,0,0,0
9.94999017,0,0,0
10.0844488,0,0,0
10.2189084,0,0,0
10.3533679,0,0,0
10.4878275,0,0,0
10.6222862,0,0,0
10.7567457,0,0,0
10.8912053,0,0,0
11.0256648,0,0,0
11.1601235,0,0,0
11.294583,0,0,0
11.4290426,0,0,0
11.5635022,0,0,0
11.6979608,0,0,0
11.8324204,0,0,0
11.9668799,0,0,0
12.1013395,0,0,0
12.2357982,0,0,0
12.3702577,0,0,0
12.5047173,0,0,0
12.6391768,0,0,0
12.7736355,0,0,0
12.908095,0,0,0
13.0425546,0,0,0
13.1770133,0,0,0
13.3114728,0,0,0
13.4459324,0,0,0
13.5803919,0,0,0
13.7148506,0,0,0
13.8493101,0,0,0
13.9837697,0,0,0
14.1182293,0,0,0
14.2526879,0,0,0
14.3871475,0,0,0
14.521607,0,0,0
14.6560666,0,0,0
14.7905252,0,0,0
14.9249857,0,0,0
15.0594435,0,0,0
15.193903,0,0,0
15.3283626,0,0,0
15.4628221,0,0,0
15.5972817,0,0,0
15.7317412,0,0,0
15.8662008,0,0,0
16.0006604,0,0,0
16.1351181,0,0,0
16.2695777,0,0,0
16.4040372,0,0,0
16.5384968,0,0,0
16.6729563,0,0,0
16.8074159,0,0,0
16.9418755,0,0,0
17.0763332,0,0,0
17.2107928,0,0,0
17.3452523,0,0,0
17.4797119,0,0,0
17.6141715,0,0,0
17.748631,0,0,0
17.8830906,0,0,0
18.0175501,0,0,0
18.1520079,0,0,0
18.2864675,0,0,0
18.420927,0,0,0
18.5553866,0,0,0
18.6898461,0,0,0
18.8243057,0,0,0
18.9587652,0,0,0
19.0932248,0,0,0
19.2276826,0,0,0
19.3621421,0,0,0
19.4966017,0,0,0
19.6310612,0,0,0
19.7655208,0,0,0
19.8999803,0,0,0
20.0344399,0,0,0
20.1688977,0,0,0
20.3033572,0,0,0
20.4378168,0,0,0
20.5722763,0,0,0
20.7067359,0,0,0
20.8411954,0,0,0
20.975655,0,0,0
21.1101145,0,0,0
21.2445723,0,0,0
21.3790319,0,0,0
21.5134914,0,0,0
21.647951,0,0,0
21.7824105,0,0,0
21.9168701,0,0,0
22.0513297,0,0,0
22.1857892,0,0,0
22.320247,0,0,0
22.4547065,0,0,0
22.5891661,0,0,0
22.7236256,0,0,0
22.8580852,0,0,0
22.9925448,0,0,0
23.1270043,0,0,0
23.2614621,0,0,0
23.3959216,0,0,0
23.5303812,0,0,0
23.6648408,0,0,0
23.7993003,0,0,0
23.9337599,0,0,0
24.0682194,0,0,0
24.202679,0,0,0
24.3371368,0,0,0
24.4715963,0,0,0
24.6060559,0,0,0
24.7405154,0,0,0
