Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0,0,0,0
0.134453851,0,0,0
0.268907702,0,0,0
0.403361566,0,0,0
0.537815403,0,0,0
0.672269296,0,0,0
0.806723133,0,0,0
0.941177025,0,0,0
1.07563081,0,0,0
1.2100847,0,0,0
1.34453859,0,0,0
1.47899237,0,0,0
1.61344627,0,0,0
1.74790016,0,0,0
1.88235405,0,0,0
2.01680783,0,0,0
2.15126161,0,0,0
2.28571562,0,0,0
2.4201694,0,0,0
2.55462318,0,0,0
2.68907718,0,0,0
2.82353096,0,0,0
2.95798475,0,0,0
3.09243875,0,0,0
3.22689253,0,0,0
3.36134631,0,0,0
3.49580032,0,0,0
3.6302541,0,0,0
3.7647081,0,0,0
3.89916188,0,0,0
4.03361566,0,0,0
4.16806945,0,0,0
4.30252323,0,0,0
4.43697701,0,0,0
4.57143123,0,0,0
4.70588501,0,0,0
4.8403388,0,0,0
4.97479258,0,0,0
5.10924636,0,0,0
5.24370014,0,0,0
5.37815437,0,0,0
5.51260815,0,0,0
5.64706193,0,0,0
5.78151571,0,0,0
5.91596949,0,0,0
6.05042327,0,0,0
6.1848775,0,0,0
6.31933128,0,0,0
6.45378506,0,0,0
6.58823884,0,0,0
6.72269262,0,0,0
6.85714641,0,0,0
6.99160063,0,0,0
7.12605441,0,0,0
7.26050819,0,0,0
7.39496198,0,0,0
7.5294162,0,0,0
7.66386954,0,0,0
7.79832376,0,0,0
7.9327771,0,0,0
8.06723133,0,0,0
8.20168555,0,0,0
8.33613889,0,0,0
8.47059312,0,0,0
8.60504645,0,0,0
8.73950068,0,0,0
8.87395402,0,0,0
9.00840824,0,0,0
9.14286247,0,0,0
9.2773158,0,0,0
9.41177003,0,0,0
9.54622337,0,0,0
9.68067759,0,0,0
9.81513182,0,0,0
9.94958516,0,0,0
10.0840394,0,0,0
10.2184927,0,0,0
10.3529469,0,0,0
10.4874003,0,0,0
10.6218545,0,0,0
10.7563087,0,0,0
10.8907621,0,0,0
11.0252163,0,0,0
11.1596696,0,0,0
11.2941239,0,0,0
11.4285781,0,0,0
11.5630314,0,0,0
11.6974856,0,0,0
11.831939,0,0,0
11.9663932,0,0,0
12.1008465,0,0,0
12.2353008,0,0,0
12.369755,0,0,0
12.5042083,0,0,0
12.6386626,0,0,0
12.7731159,0,0,0
12.9075701,0,0,0
13.0420235,0,0,0
13.1764777,0,0,0
13.3109319,0,0,0
13.4453852,0,0,0
13.5798395,0,0,0
13.7142928,0,0,0
13.848747,0,0,0
13.9832013,0,0,0
14.1176546,0,0,0
14.2521088,0,0,0
14.3865622,0,0,0
14.5210164,0,0,0
14.6554697,0,0,0
14.789924,0,0,0
14.9243782,0,0,0
15.0588324,0,0,0
15.1932849,0,0,0
15.3277391,0,0,0
15.4621933,0,0,0
15.5966475,0,0,0
15.7311018,0,0,0
15.8655542,0,0,0
16.0000084,0,0,0
16.1344627,0,0,0
16.2689169,0,0,0
16.4033711,0,0,0
16.5378236,0,0,0
16.6722778,0,0,0
16.806732,0,0,0
16.9411862,0,0,0
17.0756387,0,0,0
17.2100929,0,0,0
17.3445471,0,0,0
17.4790014,0,0,0
17.6134556,0,0,0
17.747908,0,0,0
17.8823623,0,0,0
18.0168165,0,0,0
18.1512707,0,0,0
18.2857249,0,0,0
18.4201774,0,0,0
18.5546316,0,0,0
18.6890858,0,0,0
18.8235401,0,0,0
18.9579943,0,0,0
19.0924467,0,0,0
19.226901,0,0,0
19.3613552,0,0,0
19.4958094,0,0,0
19.6302636,0,0,0
19.7647161,0,0,0
19.8991703,0,0,0
20.0336245,0,0,0
20.1680788,0,0,0
20.3025312,0,0,0
20.4369854,0,0,0
20.5714397,0,0,0
20.7058939,0,0,0
20.8403481,0,0,0
20.9748006,0,0,0
21.1092548,0,0,0
21.243709,0,0,0
21.3781632,0,0,0
21.5126175,0,0,0
21.6470699,0,0,0
21.7815241,0,0,0
21.9159784,0,0,0
22.0504326,0,0,0
22.1848868,0,0,0
22.3193393,0,0,0
22.4537935,0,0,0
22.5882477,0,0,0
22.7227019,0,0,0
22.8571562,0,0,0
22.9916086,0,0,0
23.1260628,0,0,0
23.2605171,0,0,0
23.3949713,0,0,0
23.5294237,0,0,0
23.663878,0,0,0
23.7983322,0,0,0
23.9327864,0,0,0
24.0672406,0,0,0
24.2016931,0,0,0
24.3361473,0,0,0
24.4706015,0,0,0
24.6050558,0,0,0
24.73951,0,0,0
24.8739624,0,0,0
25.0084167,0,0,0
25.1428709,0,0,0
25.2773251,0,0,0
25.4117793,0,0,0
25.5462318,0,0,0
25.680686,0,0,0
25.8151402,0,0,0
25.9495945,0,0,0
26.0840469,0,0,0
26.2185011,0,0,0
26.3529554,0,0,0
26.4874096,0,0,0
26.6218638,0,0,0
26.7563163,0,0,0
26.8907705,0,0,0
27.0252247,0,0,0
27.159679,0,0,0
27.2941332,0,0,0
27.4285856,0,0,0
27.5630399,0,0,0
27.6974941,0,0,0
27.8319483,0,0,0
27.9664025,0,0,0
28.100855,0,0,0
28.2353092,0,0,0
28.3697634,0,0,0
28.5042177,0,0,0
28.6386719,0,0,0
28.7731243,0,0,0
28.9075786,0,0,0
29.0420328,0,0,0
29.176487,0,0,0
29.3109395,0,0,0
29.4453937,0,0,0
29.5798479,0,0,0
29.7143021,0,0,0
29.8487564,0,0,0
29.9832088,0,0,0
30.1176648,0,0,0
30.2521173,0,0,0
30.3865697,0,0,0
30.5210257,0,0,0
30.6554782,0,0,0
30.7899342,0,0,0
30.9243866,0,0,0
31.0588391,0,0,0
31.1932951,0,0,0
31.3277475,0,0,0
31.4622035,0,0,0
31.596656,0,0,0
31.7311084,0,0,0
31.8655644,0,0,0
32.0000169,0,0,0
32.1344729,0,0,0
32.2689253,0,0,0
32.4033778,0,0,0
32.5378338,0,0,0
32.6722862,0,0,0
32.8067422,0,0,0
32.9411947,0,0,0
33.0756471,0,0,0
33.2101031,0,0,0
33.3445556,0,0,0
33.4790116,0,0,0
33.613464,0,0,0
33.7479165,0,0,0
33.8823725,0,0,0
34.0168249,0,0,0
34.1512774,0,0,0
34.2857334,0,0,0
34.4201858,0,0,0
34.5546418,0,0,0
34.6890943,0,0,0
34.8235467,0,0,0
34.9580027,0,0,0
35.0924552,0,0,0
35.2269112,0,0,0
35.3613636,0,0,0
35.4958161,0,0,0
35.6302721,0,0,0
35.7647245,0,0,0
35.8991805,0,0,0
36.033633,0,0,0
36.1680854,0,0,0
36.3025414,0,0,0
36.4369939,0,0,0
36.5714499,0,0,0
36.7059023,0,0,0
36.8403548,0,0,0
36.9748108,0,0,0
37.1092632,0,0,0
37.2437192,0,0,0
37.3781717,0,0,0
37.5126241,0,0,0
37.6470801,0,0,0
37.7815326,0,0,0
37.9159886,0,0,0
38.050441,0,0,0
38.1848935,0,0,0
38.3193495,0,0,0
38.4538019,0,0,0
38.5882579,0,0,0
38.7227104,0,0,0
38.8571628,0,0,0
38.9916188,0,0,0
39.1260713,0,0,0
39.2605273,0,0,0
39.3949797,0,0,0
39.5294322,0,0,0
39.6638882,0,0,0
39.7983406,0,0,0
39.9327931,0,0,0
40.0672491,0,0,0
40.2017015,0,0,0
40.3361575,0,0,0
40.47061,0,0,0
40.6050624,0,0,0
40.7395184,0,0,0
40.8739709,0,0,0
41.0084269,0,0,0
41.1428793,0,0,0
41.2773318,0,0,0
41.4117878,0,0,0
41.5462402,0,0,0
41.6806962,0,0,0
41.8151487,0,0,0
41.9496011,0,0,0
42.0840571,0,0,0
42.2185096,0,0,0
42.3529656,0,0,0
42.487418,0,0,0
42.6218705,0,0,0
42.7563265,0,0,0
42.8907789,0,0,0
43.0252349,0,0,0
43.1596874,0,0,0
43.2941398,0,0,0
43.4285958,0,0,0
43.5630483,0,0,0
43.6975043,0,0,0
43.8319567,0,0,0
43.9664092,0,0,0
44.1008652,0,0,0
44.2353176,1.73440541e-34,0,0
44.3697736,1.22356281e-32,-8.3124928e-35,0
44.5042261,6.12636246e-31,-1.73352025e-33,0
44.6386785,2.81824458e-29,-9.86058734e-32,0
44.7731345,1.17992204e-27,-4.7185641e-30,0
44.907587,4.49245685e-26,-2.0212577e-28,0
45.042043,1.5534176e-24,-7.76610758e-27,0
45.1764954,4.87070238e-23,-2.67858632e-25,0
45.3109479,1.38230251e-21,-8.29268964e-24,0
45.4454039,3.54309955e-20,-2.3025315e-22,0
45.5798563,8.18083177e-19,-5.72440649e-21,0
45.7143123,1.69607263e-17,-1.27119436e-19,0
45.8487648,3.14445364e-16,-2.51275178e-18,0
45.9832172,5.18507365e-15,-4.39968765e-17,0
46.1176732,7.54788688e-14,-6.77650392e-16,0
46.2521257,9.5926652e-13,-9.08544819e-15,0
46.3865781,1.04527723e-11,-1.04237047e-13,0
46.5210341,9.43788797e-11,-9.91478384e-13,0
46.6554866,6.50629772e-10,-7.26727706e-12,0
46.7899426,2.45567122e-09,-3.1360442e-11,0
46.924395,-1.39828611e-08,1.08380978e-10,0
47.0588475,-3.90207759e-07,3.99259381e-09,0
47.1933035,-4.63417473e-06,4.94336518e-08,0
47.3277559,-3.97520889e-05,4.26261693e-07,0
47.4622119,-0.000270587276,2.83866802e-06,0
47.5966644,-0.00150424032,1.49225252e-05,0
47.7311168,-0.00687668752,6.11326977e-05,0
47.8655728,-0.0257288795,0.000184947014,0
48.0000253,-0.0776464939,0.000345447712,0
48.1344813,-0.183947355,-3.1493546e-06,0
48.2689337,-0.325386107,-0.00250707427,0
48.4033862,-0.385535717,-0.00883118995,0
48.5378422,-0.209134698,-0.0149616227,0
48.6722946,0.127502292,-0.00617443584,0
48.8067506,0.194394886,0.0263255611,0
48.9412031,-0.192032248,0.0490522943,0
49.0756555,-0.375867665,0.00982339866,0
49.2101115,0.118881509,-0.0510377958,0
49.344564,0.451260209,-0.024779845,0
49.47902,0.109192342,0.0383763872,0
49.6134724,0.052621346,-0.000397535972,0
49.7479249,0.422000825,-0.0445754789,0
